book_id,category,score
351,italian,0.4853
351,stories,0.348875
351,friends,0.16095
351,rural,0.9734
352,relationships,0.5966
352,tween,0.66545
352,hilarious,0.58855
352,friendships,0.77125
352,new,0.40935
352,men,0.216993103
352,intrigue,0.3715
352,ai,0.267934375
352,mm,0.262464286
352,work,0.243725
352,story,0.370007692
352,aging,0.6781
352,writers,0.802
352,place,0.0083
352,law,0.6801
352,sons,0.0171
352,writing,0.456571429
352,heist,0.2144
352,relations,0.458483333
352,urban,0.296
352,mind,0.0618375
352,dog,0.239242857
352,warming,0.5267
352,ill,0.192926471
352,life,0.120646667
352,elves,0.019525
352,character,0.249761905
352,people,0.33979
352,humor,0.659
352,popular,0.82925
352,quirky,0.3765
352,war,0.419733333
352,form,0.31845
352,TRUE,1.00E-04
352,emotional,0.1576
352,time,0.141568421
352,revolution,0.25
352,weird,0.068475
352,cat,0.040666667
352,heroes,0.552
352,sk,0.18334
352,sf,0.7263
352,cute,0.6646
352,brain,0.5267
352,realistic,0.373066667
352,realism,0.8834
352,play,0.3659
352,living,0.3982
352,space,0.0516
352,childhood,0.3612
352,suspense,0.869
352,wonder,0.7434
352,jobs,0.7906
352,pow,0.218766667
352,arts,0.087466667
352,intense,0.49705
352,money,0.7778
352,thinking,0.6124
352,general,0.4927
352,action,0.88325
352,teen,0.2094625
352,beautiful,0.538706667
352,coming,0.3612
352,ya,0.25445
352,mystery,0.260833333
352,friendship,0.779633333
352,art,0.233704348
352,culture,0.5267
352,prose,0.627866667
352,funny,0.279566667
352,development,0.309566667
352,lds,0.5106
352,world,0.158025
352,humorous,0.659
352,drama,0.2023
352,boys,0.4939
352,age,0.2857075
352,literary,0.6597
352,garden,0.802
352,race,0.802
352,wit,0.291819565
352,usa,0.307219048
352,econ,0.56532
352,rape,0.028633333
352,mysteries,0.8834
352,labor,0.7825
352,books,0.15876
352,eco,0.446745
352,inspiring,0.5267
352,evolution,0.25
352,career,0.4767
352,poetry,0.73105
352,romance,0.7168
352,film,0.3136
352,passion,0.507
352,meta,0.3291
352,friends,0.786575
352,rural,0.2023
353,tween,0.31595
353,new,0.013616667
353,men,0.145906667
353,criticism,0.3353
353,ai,0.014654054
353,work,0.276725
353,beach,0.9142
353,writing,0.494716667
353,financial,0.10415
353,crimes,0.1779
353,fiction,0.46755
353,evil,0.1317
353,disturbing,0.00212
353,nature,0.4576
353,character,0.122989189
353,unique,0.996
353,war,0.39862
353,TRUE,0.996
353,emotional,0.026033333
353,witch,0.88715
353,weird,0.069733333
353,graphic,0.2732
353,cat,0.2938
353,trans,0.996
353,sk,0.0386
353,sf,0.4851
353,police,0.3626
353,realistic,0.5106
353,play,0.403111111
353,advice,0.8248
353,childhood,0.2732
353,future,0.4019
353,apples,0.2732
353,missing,0.61555
353,suspense,0.092533333
353,wonder,0.294033333
353,personal,0.0772
353,intense,0.0772
353,thinking,0.34895
353,general,0.6249
353,tragedy,0.28725
353,history,0.996
353,short,0.111766667
353,mystery,0.1951
353,individual,0.996
353,development,0.5859
353,world,0.12165
353,endurance,0.34
353,page-turner,0.996
353,plays,0.6908
353,business,0.7506
353,wit,0.033084091
353,women,0.55825
353,mysteries,0.366375
353,society,0.1779
353,books,0.595433333
353,monsters,0.7003
353,strange,0.5572
353,thrill,0.04155
353,passion,0.296
353,stories,0.877133333
353,friends,0.27715
353,ghost,0.34
354,relationships,0.3749
354,new,0.049675
354,men,0.165565217
354,ai,0.100882857
354,demon,0.5106
354,mm,0.120183333
354,work,0.145366667
354,writing,0.00234
354,god,0.035166667
354,fantasy,0.01985
354,relations,0.167133333
354,conflict,0.260266667
354,chemistry,0.6369
354,nature,0.4753
354,ill,0.12398
354,legend,0.3612
354,character,0.2531125
354,unique,0.7184
354,people,0.3243
354,humor,0.3382
354,popular,0.4215
354,war,0.0418
354,form,0.07805
354,vampires,0.5413
354,ancient,0.534
354,sf,0.7003
354,play,0.3287
354,living,0.6249
354,undead,0.1548
354,angel,0.8519
354,suspense,0.3382
354,maine,0.4753
354,teens,0.34
354,personal,0.4907
354,poc,0.3612
354,cliffhanger,0.9392
354,thinking,0.5267
354,politics,0.5106
354,conspiracies,0.5574
354,teen,0.40275
354,beautiful,0.3506
354,coming,0.43842
354,short,0.5267
354,ya,0.7269
354,mystery,0.2787
354,art,0.027381818
354,secrets,0.39185
354,drama,0.3492
354,boys,0.113166667
354,age,0.071990909
354,odd,0.0394
354,plays,0.2732
354,vampire,0.197825
354,wit,0.038389362
354,econ,0.46935
354,books,0.136942857
354,eco,0.256633333
354,steamy,0.8271
354,romantic,0.1882
354,romance,0.69225
354,strange,0.0401
354,friends,0.075092308
355,relationships,0.1531
355,summer,0.5849
355,new,0.304533333
355,men,0.1746
355,kids,0.2044
355,ai,0.033252
355,mm,0.29544
355,work,0.29678
355,story,0.062451429
355,aging,0.8271
355,place,0.4717
355,sons,0.3182
355,writing,0.12095
355,colonial,0.5849
355,relations,0.250075
355,fiction,0.01505
355,mind,0.194
355,saga,0.5719
355,ill,0.276822222
355,life,0.204466667
355,elves,0.1406
355,experience,0.6859
355,psych,0.34145
355,character,0.158727778
355,unique,0.3167
355,people,0.703885714
355,war,0.2307
355,TRUE,0.743
355,conditions,0.5849
355,time,0.01807
355,affair,0.7096
355,cat,0.454266667
355,sk,0.76405
355,realistic,0.7717
355,play,0.083766667
355,future,0.1893
355,wonder,0.71675
355,personal,0.4404
355,pow,0.15835
355,feminist,0.3167
355,fairy,0.6956
355,rights,0.3167
355,action,0.27115
355,family,0.46136875
355,history,0.195
355,beautiful,0.9022
355,ya,0.17864
355,mental,0.5849
355,research,0.8271
355,acceptance,0.8979
355,sea,0.8271
355,movie,0.1805
355,forgiveness,0.8271
355,world,0.105666667
355,faith,0.9385
355,drama,0.1032
355,age,0.160007692
355,race,0.632133333
355,odd,0.114
355,plays,0.8047
355,wit,0.128448148
355,econ,0.3167
355,servants,0.4195
355,farm,0.5267
355,society,0.70805
355,books,0.245983333
355,eco,0.133755556
355,kitchen,0.285971429
355,passion,0.743
355,editing,0.4404
355,education,0.3182
355,friends,0.7096
355,inspiration,0.5267
356,paris,0.4497
356,work,0.210315385
356,story,0.19664
356,aging,0.433833333
356,writers,0.5719
356,law,0.16514
356,sons,0.4329
356,writing,0.4857
356,relations,0.2228
356,collapse,0.0502
356,conflict,0.0935
356,mind,0.123216667
356,patients,0.3969
356,child,0.1691
356,experience,0.163975
356,psych,0.1779
356,character,0.001493333
356,TRUE,0.340533333
356,time,0.032252174
356,affair,0.50355
356,trans,0.0569
356,sf,0.2343
356,advice,0.431
356,tragic,0.5719
356,illness,0.5859
356,sciences,0.0502
356,walking,0.0275
356,running,0.04325
356,dark,0.5719
356,essay,0.3612
356,lawyer,0.113333333
356,family,0.32215
356,science,0.0502
356,history,0.3182
356,beautiful,0.7845
356,airplane,0.3182
356,sex,0.057942857
356,sea,0.133966667
356,prose,0.2626
356,development,0.4857
356,literary,0.26465
356,body,0.5836
356,women,0.5984
356,native,0.0865
356,united,0.3947
356,rock,0.9372
356,university,0.0516
356,math,0.054425
356,eco,0.083266667
356,disease,0.133966667
356,poetry,0.765
357,relationships,0.2286
357,tween,0.05584
357,men,0.0949125
357,psychological,0.7579
357,music,0.112675
357,demon,0.7956
357,work,0.026428571
357,writers,0.4588
357,aching,0.5423
357,place,0.17805
357,law,0.8536
357,sons,0.1531
357,writing,0.1479375
357,relations,0.19475
357,fiction,0.4588
357,historical,0.2732
357,modern,0.1849
357,marvel,0.5994
357,geek,0.2732
357,1960s,0.5569
357,ill,0.066745455
357,experience,0.10975
357,academic,0.4404
357,psych,0.7579
357,human,0.7003
357,character,0.321516667
357,arab,0.5213
357,cultural,0.6947
357,people,0.16168
357,war,0.060042857
357,form,0.47755
357,emotional,0.226985714
357,classic,0.21315
357,time,0.15125625
357,revolution,0.3182
357,witch,0.5423
357,weird,0.1181
357,humour,0.5079
357,cat,0.165371429
357,trans,0.6369
357,sf,0.5934
357,play,0.271833333
357,living,0.05755
357,beauty,0.4939
357,language,0.11474
357,contemporary,0.4588
357,sport,0.5423
357,wonder,0.0548
357,pow,0.271633333
357,dark,0.50925
357,elementary,0.8201
357,action,0.308775
357,family,0.006833333
357,town,0.1531
357,beautiful,0.5356
357,short,0.094925
357,ya,0.7003
357,reason,0.1571
357,marriage,0.2699
357,acceptance,0.8481
357,sea,0.4404
357,demons,0.7956
357,prose,0.872
357,behavior,0.7003
357,historic,0.2732
357,world,0.07165
357,economic,0.872
357,econ,0.33485
357,rock,0.385625
357,books,0.146733333
357,eco,0.252811111
357,evolution,0.3182
357,career,0.8201
357,poetry,0.5356
357,stories,0.5267
357,friends,0.0752
358,relationships,0.9638
358,paris,0.13955
358,tween,0.310557143
358,new,0.1037625
358,men,0.167603846
358,psychological,0.91
358,ai,0.333097778
358,music,0.6304
358,mm,0.2701
358,work,0.30792
358,story,0.244346875
358,aging,0.43055
358,place,0.307272727
358,creativity,0.5267
358,sons,0.13955
358,writing,0.371175
358,cree,0.3612
358,heist,0.1027
358,god,0.8173
358,fantasy,0.3788
358,relations,0.53325
358,comic,0.5859
358,fiction,0.04445
358,real-life,0.6486
358,historical,0.3182
358,memory,0.1407125
358,tech,0.91
358,geek,0.0258
358,reference,0.1806
358,artificial,0.8173
358,nature,0.77485
358,ill,0.311422581
358,life,0.251935714
358,child,0.098566667
358,elves,0.0504125
358,experience,0.605733333
358,psych,0.91
358,human,0.200661538
358,character,0.216566667
358,survival,0.3612
358,arab,0.9638
358,unique,0.1817
358,dreams,0.7107
358,sci-fi,0.3513
358,energy,0.6808
358,war,0.201342857
358,form,0.112833333
358,TRUE,0.567933333
358,wanderlust,0.2732
358,journey,0.6459
358,addictive,0.8869
358,time,0.139246429
358,spiritual,0.91
358,witch,0.07565
358,graphic,0.91
358,cat,0.34845
358,trans,0.1001
358,spy,0.9638
358,sk,0.39485
358,sf,0.490733333
358,brain,0.3976
358,play,0.409771429
358,beauty,0.4189
358,theory,0.0258
358,childhood,0.6369
358,future,0.1501
358,sad,0.0896
358,superhero,0.2732
358,angst,0.7048
358,spirituality,0.91
358,london,0.8356
358,wonder,0.37368
358,uk,0.3818
358,personal,0.01106
358,pow,0.09035
358,arts,0.175371429
358,spirit,0.17688
358,technology,0.91
358,magical,0.3612
358,thinking,0.810833333
358,dark,0.91
358,image,0.3612
358,fast-paced,0.8869
358,family,0.064
358,teen,0.7845
358,science,0.0129
358,history,0.765
358,beautiful,0.3477
358,coming,0.659066667
358,short,0.1205
358,eating,0.6979
358,mystery,0.3612
358,mental,0.2023
358,storytelling,0.9077
358,speculative,0.53505
358,forensic,0.0258
358,physics,0.9638
358,art,0.16726
358,culture,0.54125
358,individual,0.26
358,sea,0.538266667
358,experimental,0.2023
358,prose,0.54495
358,funny,0.8869
358,historic,0.3182
358,lds,0.7964
358,world,0.066521053
358,drama,0.7048
358,miracles,0.765
358,thriller,0.34
358,age,0.082566667
358,literary,0.584
358,magic,0.466725
358,values,0.4019
358,wit,0.18015
358,usa,0.3291
358,econ,0.69495
358,island,0.7976
358,farm,0.7908
358,books,0.380475
358,eco,0.4773
358,natural,0.411925
358,speculative-fiction,0.6486
358,supernatural,0.489933333
358,orange,0.128
358,romance,0.34
358,film,0.355833333
358,government,0.16455
358,thrill,0.5487
358,meta,0.455233333
358,stories,0.288587179
358,friends,0.4696
359,relationships,0.2103
359,tween,0.205666667
359,school,0.163075
359,new,0.094525
359,army,0.9584
359,mm,0.303275
359,writing,0.09654
359,relations,0.4749
359,comic,0.8885
359,evil,0.6644
359,conflict,0.6261
359,life,0.359366667
359,child,0.192966667
359,elves,0.077675
359,war,0.404675
359,form,0.2945
359,TRUE,0.8863
359,emotional,0.7507
359,vampires,0.0516
359,black,0.66065
359,cat,0.802
359,police,0.0671
359,play,0.765
359,childhood,0.1956
359,wonder,0.056666667
359,pow,0.37305
359,poc,0.8455
359,intense,0.1154
359,feminist,0.0516
359,thinking,0.202575
359,dark,0.3612
359,creepy,0.2877
359,teen,0.018546154
359,history,0.29035
359,beautiful,0.9584
359,eating,0.2168
359,ya,0.545675
359,apocalypse,0.8455
359,art,0.0333625
359,secrets,0.4404
359,behavior,0.28235
359,funny,0.415133333
359,development,0.0772
359,world,0.1598
359,bio,0.6686
359,faith,0.6261
359,drama,0.0979
359,plays,0.765
359,vampire,0.0258
359,body,0.0624
359,women,0.3903
359,symbols,0.8211
359,books,0.060066667
359,steamy,0.25
359,natural,0.3182
359,romantic,0.6261
359,supernatural,0.3182
359,film,0.6003
359,immortal,0.9274
359,biology,0.6686
359,friends,0.34
359,ghost,0.3182
360,tween,0.553325
360,geology,0.6249
360,new,0.764566667
360,men,0.127713043
360,study,0.8658
360,criticism,0.5512
360,ai,0.177034783
360,investment,0.9247
360,mm,0.374058333
360,work,0.215511111
360,story,0.145407692
360,travel,0.1828
360,place,0.20095
360,beach,0.7579
360,law,0.2263
360,capitalism,0.140666667
360,sons,0.3612
360,office,0.4603
360,writing,0.076722222
360,revenge,0.6249
360,fantasy,0.5859
360,philosophical,0.6249
360,relations,0.2975
360,girls,0.397633333
360,fiction,0.5642
360,dogs,0.3172
360,historical,0.8735
360,mind,0.16908
360,dog,0.211466667
360,novelists,0.2263
360,reference,0.256633333
360,nature,0.4404
360,ill,0.15122449
360,life,0.086355556
360,families,0.31245
360,drugs,0.5413
360,elves,0.178666667
360,cats,0.2732
360,experience,0.7548
360,academic,0.3498
360,fighters,0.9081
360,human,0.1474
360,character,0.209557143
360,alchemy,0.9081
360,dreams,0.4311
360,performing,0.7351
360,people,0.0038875
360,humor,0.3818
360,popular,0.8218
360,marital,0.2244
360,form,0.29715
360,TRUE,0.8958
360,nz,0.204033333
360,time,0.25003871
360,weird,0.43395
360,cat,0.00205
360,trans,0.22145
360,winter,0.30405
360,afterlife,0.6249
360,sk,0.31539
360,sf,0.541866667
360,cognition,0.8338
360,play,0.234814286
360,living,0.454033333
360,space,0.28475
360,theory,0.1561
360,language,0.316966667
360,futuristic,0.6249
360,future,0.4019
360,professional,0.6423
360,detective,0.6249
360,wonder,0.3811
360,cities,0.18745
360,learning,0.0285
360,arts,0.365433333
360,west,0.041525
360,running,0.2945
360,money,0.6652
360,thinking,0.4378
360,image,0.4019
360,general,0.6369
360,photography,0.9081
360,mathematics,0.6249
360,heaven,0.6124
360,young-adult,0.3612
360,action,0.1481
360,family,0.5859
360,christmas,0.8268
360,science,0.0109
360,history,0.25758
360,adventure,0.03545
360,coming,0.0604
360,ya,0.164316667
360,mental,0.382333333
360,reason,0.0777
360,fantastical,0.6249
360,apocalypse,0.3182
360,physics,0.1806
360,acceptance,0.2263
360,art,0.171265714
360,sex,0.53386
360,prose,0.3024
360,political,0.4404
360,plants,0.6249
360,century,0.4329
360,funny,0.453766667
360,development,0.8225
360,historic,0.8735
360,world,0.139973333
360,pilgrimage,0.2406
360,epic,0.5134
360,boys,0.3612
360,fighter,0.9081
360,age,0.297254839
360,detectives,0.6249
360,torture,0.6756
360,race,0.221733333
360,plays,0.836
360,business,0.59115
360,sexy,0.9081
360,private,0.6249
360,wit,0.248206
360,usa,0.325633333
360,econ,0.082042857
360,baby,0.3612
360,gunslinger,0.9081
360,books,0.29815
360,entertainment,0.4497
360,math,0.3202
360,eco,0.33933125
360,absurd,0.263866667
360,evolution,0.6249
360,career,0.2732
360,nostalgia,0.7171
360,strange,0.252633333
360,surreal,0.6249
360,occult,0.128
360,government,0.6249
360,meta,0.3182
360,post-modern,0.4767
360,friends,0.6414
361,school,0.6272
361,intrigue,0.7574
361,ai,0.156569231
361,story,0.0775375
361,god,0.347333333
361,relations,0.050433333
361,girls,0.269
361,mind,0.395166667
361,ill,0.137080769
361,life,0.29644
361,elves,0.6369
361,psych,0.6808
361,character,0.101013043
361,popular,0.1145
361,TRUE,0.49685
361,vampires,0.228725
361,affair,0.891
361,spiritual,0.7574
361,cat,0.431
361,sf,0.5859
361,brain,0.3142
361,intuition,0.891
361,maine,0.802
361,wonder,0.01975
361,personal,0.846
361,pow,0.0258
361,spirit,0.7574
361,intense,0.7574
361,thinking,0.0258
361,dark,0.21925
361,fairy,0.3612
361,action,0.213914286
361,teen,0.06188
361,adventure,0.7574
361,ya,0.4404
361,reason,0.17
361,art,0.103315385
361,funny,0.8689
361,lds,0.0947
361,princesses,0.3612
361,faith,0.6484
361,boys,0.2263
361,race,0.6749
361,vampire,0.050957143
361,body,0.69645
361,sexy,0.8689
361,wit,0.1414775
361,books,0.163629412
361,princess,0.3612
361,romance,0.6574
361,friends,0.30794
362,new,0.4314
362,men,0.2492125
362,ai,0.421351852
362,mm,0.26414
362,work,0.300325
362,story,0.199080952
362,aging,0.5423
362,beach,0.6987
362,law,0.0516
362,sons,0.4588
362,tales,0.5106
362,fiction,0.38695
362,historical,0.458781818
362,saga,0.9001
362,artificial,0.4404
362,climate,0.8769
362,ill,0.315452381
362,life,0.4404
362,families,0.3789125
362,experience,0.22485
362,human,0.8688
362,character,0.286760606
362,people,0.064
362,civil,0.875
362,war,0.002941667
362,sagas,0.9001
362,brothers,0.0516
362,journey,0.5574
362,time,0.0406375
362,affair,0.6369
362,cat,0.4981
362,sk,0.4643
362,latin,0.5994
362,beauty,0.25
362,maine,0.8553
362,wonder,0.39745
362,personal,0.4497
362,pow,0.9433
362,arts,0.9584
362,intense,0.65925
362,1900s,0.296
362,family,0.509933333
362,history,0.29395
362,beautiful,0.87315
362,coming,0.39705
362,short,0.54205
362,eating,0.7269
362,mental,0.4019
362,research,0.5108
362,reason,0.30595
362,art,0.4036
362,individual,0.056366667
362,sea,0.5108
362,political,0.36588
362,development,0.535675
362,historic,0.500108333
362,lds,0.417566667
362,world,0.196285714
362,epic,0.2891
362,drama,0.2153
362,thriller,0.5994
362,age,0.0897625
362,odd,0.3619
362,justice,0.875
362,wit,0.316134615
362,econ,0.24905
362,women,0.273
362,rock,0.6369
362,books,0.23064
362,eco,0.144316667
362,natural,0.3084
362,inspiring,0.7184
362,evolution,0.1077
362,national,0.508066667
362,career,0.0516
362,historia,0.8689
362,thrill,0.5994
362,stories,0.15755
363,relationships,0.765
363,hilarious,0.482266667
363,new,0.00645
363,men,0.061084211
363,mm,0.079745
363,movies,0.31845
363,story,0.2172
363,fever,0.192077778
363,law,0.55595
363,sons,0.3989
363,writing,0.124933333
363,fantasy,0.44228
363,relations,0.33246
363,girls,0.2038
363,urban,0.737133333
363,powers,0.6808
363,mind,0.130722222
363,reference,0.296
363,ill,0.066209375
363,pregnancy,0.2023
363,legend,0.9587
363,life,0.019081818
363,elves,0.009433333
363,experience,0.443
363,character,0.067488
363,survival,0.1156
363,unique,0.246033333
363,war,0.064052632
363,TRUE,0.765
363,nz,0.5089
363,time,0.221209091
363,environment,0.9485
363,weird,0.36645
363,trans,0.0829
363,sk,0.1155
363,sf,0.0847
363,cute,0.52235
363,brain,0.11535
363,play,0.0614
363,beauty,0.765
363,space,0.21075
363,advice,0.1909
363,future,0.3182
363,sad,0.3724
363,suspense,0.4404
363,college,0.9485
363,wonder,0.677275
363,uk,0.5023
363,personal,0.528233333
363,pow,0.2333
363,arts,0.0999
363,cliffhanger,0.1254
363,thinking,0.3568
363,paranormal,0.4084
363,image,0.415633333
363,family,0.342866667
363,history,0.836
363,beautiful,0.8442
363,short,0.43125
363,ya,0.886
363,mystery,0.2413
363,reason,0.1135
363,art,0.20114
363,sex,0.306935714
363,individual,0.4019
363,sea,0.0944
363,movie,0.02395
363,world,0.109910526
363,epic,0.4926
363,body,0.13105
363,sexy,0.491971429
363,wit,0.125203922
363,usa,0.0217
363,action-packed,0.6369
363,econ,0.370492857
363,women,0.0258
363,rape,0.2815
363,native,0.3612
363,philosophy,0.1027
363,rock,0.53715
363,books,0.266473684
363,eco,0.289964706
363,steamy,0.7003
363,addiction,0.3612
363,evolution,0.457
363,monsters,0.0943
363,national,0.2732
363,thrill,0.4926
363,stories,0.129166667
363,friends,0.45205
364,paris,0.8834
364,tween,0.220542857
364,school,0.381575
364,summer,0.3818
364,friendships,0.8779
364,new,0.497033333
364,men,0.089435294
364,ai,0.031758333
364,demon,0.313325
364,mm,0.097066667
364,story,0.429111111
364,place,0.3802
364,schools,0.9595
364,relations,0.11996
364,evil,0.8032
364,mind,0.371133333
364,chemistry,0.8834
364,ill,0.068338095
364,character,0.10307
364,people,0.1127
364,TRUE,0.636166667
364,time,0.117172222
364,weird,0.35555
364,angels,0.161857143
364,sk,0.41916
364,sf,0.4939
364,cute,0.9022
364,play,0.0516
364,teachers,0.4019
364,missing,0.5096
364,angel,0.226977778
364,maine,0.2953
364,wonder,0.182125
364,personal,0.38915
364,dark,0.3818
364,general,0.2263
364,fast-paced,0.2953
364,action,0.6486
364,teen,0.25955
364,history,0.8032
364,beautiful,0.4363
364,coming,0.2294
364,friendship,0.87995
364,reason,0.023933333
364,art,0.2374
364,sex,0.3818
364,demons,0.313325
364,funny,0.7851
364,faith,0.7377
364,torture,0.086266667
364,body,0.5103
364,wit,0.09179
364,econ,0.344528571
364,collection,0.2732
364,eco,0.3014625
364,gothic,0.9595
364,romance,0.36382
364,strange,0.4019
364,passion,0.7985
364,friends,0.78665
365,non-fiction,0.13295
365,teaching,0.8221
365,school,0.4796
365,summer,0.8779
365,study,0.3612
365,military,0.6469
365,psychological,0.7096
365,work,0.017308333
365,story,0.144503448
365,travel,0.0352
365,writers,0.480133333
365,aching,0.426766667
365,place,0.048083333
365,president,0.2263
365,diary,0.8221
365,writing,0.31155
365,colonial,0.2252
365,fantasy,0.5859
365,non-fic,0.13295
365,western,0.10744
365,conflict,0.1495
365,tech,0.51795
365,artificial,0.145
365,life,0.14126
365,elves,0.3183
365,experience,0.3818
365,academic,0.8221
365,psych,0.7096
365,human,0.054625
365,character,0.284721429
365,popular,0.8221
365,TRUE,0.1236
365,affair,0.168025
365,revolution,0.51435
365,rome,0.765
365,cat,0.07945
365,trans,0.201733333
365,sk,0.0976875
365,sf,0.138525
365,brain,0.6249
365,policy,0.099566667
365,play,0.3831
365,language,0.23835
365,americans,0.128
365,future,0.70885
365,sad,0.3317
365,suspense,0.30345
365,college,0.42285
365,wonder,0.66845
365,personal,0.0335
365,pakistan,0.4246
365,pow,0.076133333
365,poc,0.3639
365,west,0.14845
365,intense,0.3157
365,running,0.6908
365,thinking,0.8516
365,history,0.5423
365,beautiful,0.745266667
365,memoirs,0.3612
365,short,0.358166667
365,ya,0.740975
365,friendship,0.1027
365,health,0.33545
365,revolutionary,0.51435
365,motivation,0.4082
365,acceptance,0.3612
365,culture,0.296
365,individual,0.3715
365,sea,0.01218
365,foreign,0.027216667
365,prose,0.6527
365,loss,0.199666667
365,multicultural,0.743
365,flying,0.7391
365,race,0.4404
365,plays,0.9441
365,values,0.5443
365,usa,0.031066667
365,native,0.4767
365,memoir,0.2192
365,university,0.2385
365,society,0.4989
365,books,0.0804375
365,pakistani,0.4246
365,romantic,0.24915
365,evolution,0.51435
365,immigrant,0.1591
365,poetry,0.4118
365,strange,0.046533333
365,meta,0.189
365,education,0.33045
365,friends,0.497233333
366,tween,0.37965
366,hilarious,0.7501
366,school,0.201406667
366,new,0.33974375
366,men,0.221983871
366,ai,0.263547458
366,mm,0.063041667
366,work,0.09546
366,story,0.250288889
366,law,0.296
366,writing,0.8873
366,cree,0.3182
366,humanity,0.7845
366,fantasy,0.28595
366,relations,0.649466667
366,girls,0.5562
366,fiction,0.018
366,evil,0.6176
366,fashion,0.3182
366,conflict,0.5965
366,mind,0.061325
366,dog,0.3274
366,queen,0.296
366,ill,0.227744286
366,life,0.395175
366,human,0.160458333
366,character,0.337585366
366,arab,0.0703
366,unique,0.9169
366,people,0.281073333
366,humor,0.8124
366,civil,0.25
366,war,0.3576
366,emotional,0.7844
366,brothers,0.8109
366,time,0.102572222
366,affair,0.5267
366,witch,0.7776
366,studies,0.7531
366,cat,0.14505
366,sk,0.247788889
366,sf,0.4588
366,cute,0.7351
366,realistic,0.2249
366,play,0.38955
366,wonder,0.5592875
366,personal,0.042066667
366,learning,0.82115
366,arts,0.3612
366,spirit,0.9501
366,food,0.4245
366,cliffhanger,0.3898
366,death,0.4278
366,thinking,0.04858
366,dark,0.5574
366,legal,0.4019
366,image,0.573275
366,racism,0.0346
366,general,0.295366667
366,tattoos,0.4158
366,action,0.443416667
366,family,0.296
366,fanfiction,0.3612
366,history,0.8305
366,coming,0.09515
366,short,0.42128
366,eating,0.9396
366,ya,0.363166667
366,mystery,0.58315
366,mental,0.5106
366,reason,0.456975
366,art,0.380094444
366,sea,0.4245
366,foreign,0.7844
366,funny,0.5441
366,development,0.65325
366,lds,0.7572
366,world,0.076335714
366,loss,0.3467
366,epic,0.2942
366,faith,0.8481
366,drama,0.1366
366,boys,0.72515
366,fighter,0.0354
366,age,0.330554167
366,magic,0.098075
366,vampire,0.208778571
366,body,0.38705
366,wit,0.199466667
366,econ,0.27598
366,united,0.9153
366,mysteries,0.16894
366,ethnic,0.7351
366,rock,0.7844
366,books,0.222126667
366,eco,0.266738462
366,romantic,0.4019
366,romance,0.575375
366,sisters,0.8109
366,stories,0.90035
366,friends,0.93265
367,non-fiction,0.6369
367,school,0.429066667
367,new,0.2844125
367,men,0.360295
367,military,0.2123
367,criticism,0.5859
367,ai,0.072833333
367,mm,0.16606875
367,work,0.1663
367,story,0.387585
367,aging,0.7805
367,place,0.06395
367,capitalism,0.5574
367,office,0.63335
367,medicine,0.8442
367,non-fic,0.6369
367,fiction,0.7231
367,evil,0.5859
367,fairytale,0.8807
367,historical,0.3425
367,mind,0.1696
367,ill,0.307677778
367,life,0.0365
367,elves,0.2041
367,human,0.5859
367,character,0.7805
367,cultural,0.5913
367,people,0.090086667
367,form,0.081128571
367,TRUE,0.7003
367,journey,0.3589
367,time,0.143
367,church,0.1789
367,cat,0.23486
367,trans,0.300833333
367,sk,0.28998
367,sf,0.8093
367,policy,0.09
367,opera,0.9216
367,realistic,0.4404
367,play,0.38364
367,living,0.3612
367,wonder,0.5859
367,personal,0.4396
367,pow,0.7891
367,learning,0.9453
367,spirit,0.5574
367,food,0.5574
367,cliffhanger,0.3612
367,thinking,0.9453
367,legal,0.6845
367,leadership,0.5859
367,fairy,0.8807
367,image,0.399033333
367,elementary,0.9433
367,general,0.2202
367,religious,0.414625
367,diplomacy,0.5413
367,horror,0.6306
367,action,0.3182
367,family,0.045
367,town,0.8578
367,history,0.430391667
367,ya,0.129744444
367,motivation,0.9261
367,storytelling,0.2023
367,sex,0.0246
367,culture,0.110366667
367,individual,0.39025
367,foreign,0.68765
367,political,0.628175
367,century,0.35194
367,funny,0.6124
367,development,0.3715
367,historic,0.3706
367,world,0.24856
367,loss,0.8807
367,fathers,0.81305
367,economic,0.34225
367,faith,0.627525
367,nautical,0.8093
367,age,0.126052632
367,race,0.5336
367,plays,0.8047
367,values,0.72185
367,wit,0.307516667
367,regions,0.3912
367,rock,0.9453
367,society,0.01695
367,natural,0.228
367,nonfiction,0.8093
367,evolution,0.8807
367,diversity,0.7845
367,government,0.6845
367,stories,0.18302
367,friends,0.871
368,tween,0.718666667
368,new,0.68516
368,men,0.527023077
368,ai,0.071897436
368,mm,0.072458333
368,work,0.6229
368,story,0.401514286
368,writing,0.8985
368,naughty,0.6719
368,relations,0.32325
368,girls,0.21915
368,evil,0.0471
368,conflict,0.8038
368,modern,0.35745
368,mind,0.299066667
368,life,0.01325
368,experience,0.06835
368,human,0.12465
368,character,0.628033333
368,unique,0.8176
368,people,0.763
368,humor,0.802
368,war,0.0845
368,form,0.042325
368,emotional,0.7264
368,addictive,0.5106
368,time,0.24046087
368,black,0.6697
368,cat,0.478325
368,heroes,0.6858
368,sf,0.969
368,cute,0.7184
368,latin,0.8885
368,space,0.3612
368,punk,0.8176
368,british,0.54
368,wonder,0.224866667
368,poc,0.1298
